customer_id,country,gender,age,tenure,balance,products_number,has_cr_card,is_active,estimated_salary,actual_churn,churn_probability,risk_tier
15632324,France,Male,59,7,0,2,Yes,Yes,162347.05,No,0.0959,Low
15749528,Spain,Male,58,6,0,2,No,Yes,170025.43,No,0.0959,Low
15809830,France,Male,50,8,0,2,No,Yes,79377.45,No,0.0959,Low
15584967,Spain,Male,57,6,0,2,Yes,Yes,72402,No,0.0959,Low
15575399,France,Female,42,1,152160.21,2,Yes,No,101778.9,No,0.0959,Low
15594556,Spain,Male,52,8,0,2,Yes,Yes,123242.11,No,0.0959,Low
15592025,France,Male,53,7,0,2,Yes,Yes,130132.41,No,0.0959,Low
15650454,France,Male,57,5,0,2,Yes,Yes,122449.18,No,0.0959,Low
15656901,France,Male,59,8,0,2,Yes,Yes,165576.55,No,0.0959,Low
15710726,France,Male,52,8,0,2,No,Yes,178229.04,No,0.0959,Low
15699461,Spain,Male,35,10,176273.95,1,No,Yes,121277.78,No,0.0958,Low
15682928,Spain,Male,39,4,65521.2,1,Yes,Yes,1243.97,No,0.0958,Low
15724764,Germany,Female,42,10,64404.26,2,No,No,26022.37,No,0.0957,Low
15571261,Germany,Female,35,6,126077.43,2,Yes,Yes,53954.24,No,0.0956,Low
15773934,France,Male,33,6,88294.6,1,Yes,No,66979.06,No,0.0956,Low
15723685,Germany,Female,26,7,105514.69,2,Yes,No,50070.59,No,0.0955,Low
15770255,Germany,Female,33,10,83555.58,1,No,No,69767.14,No,0.0955,Low
15607065,France,Male,34,9,91835.16,1,No,No,138280.17,No,0.0954,Low
15765846,Spain,Female,31,2,94222.53,1,Yes,No,103570.8,No,0.0954,Low
15639665,Spain,Male,61,0,0,2,Yes,Yes,96202.44,No,0.0954,Low
15728829,France,Male,18,7,102983.91,1,Yes,No,171770.58,No,0.0953,Low
15807768,Germany,Male,28,1,103033.83,1,Yes,Yes,40321.87,No,0.0952,Low
15584766,France,Male,33,3,54503.55,1,Yes,Yes,371.05,No,0.0951,Low
15754112,Spain,Male,55,7,0,2,Yes,Yes,41967.03,No,0.095,Low
15672027,Germany,Female,33,10,102185.42,2,Yes,No,23231.93,No,0.095,Low
15571586,Spain,Male,29,3,159035.45,1,Yes,No,2705.31,Yes,0.0949,Low
15780561,France,Female,39,9,83456.79,2,No,No,38882.34,No,0.0948,Low
15770420,Germany,Male,46,10,78136.36,2,Yes,Yes,73470.98,No,0.0947,Low
15626898,France,Male,30,7,77599.23,1,No,No,144407.1,No,0.0947,Low
15585865,France,Female,38,2,170061.92,2,No,No,134901.34,Yes,0.0946,Low
15567993,Spain,Male,28,8,134766.85,1,Yes,No,79355.87,No,0.0946,Low
15756472,France,Male,25,7,108396.67,1,Yes,No,128276.95,No,0.0946,Low
15730339,Spain,Male,30,3,133446.34,1,No,No,3154.95,No,0.0946,Low
15592379,Spain,Female,42,9,121056.63,2,Yes,No,39122.58,No,0.0946,Low
15744622,France,Male,32,8,116358,1,Yes,No,108798.36,No,0.0946,Low
15656865,Germany,Male,69,9,78778.49,1,No,Yes,8751.59,No,0.0945,Low
15793641,France,Female,70,3,0,2,Yes,Yes,172240.27,No,0.0945,Low
15635367,France,Male,26,2,93844.69,1,Yes,No,28415.36,No,0.0943,Low
15737795,Spain,Male,36,1,0,1,No,Yes,135482.26,Yes,0.0943,Low
15721921,France,Male,44,8,165326.2,1,Yes,Yes,57205.55,No,0.0943,Low
15668894,Germany,Male,41,5,122552.48,2,No,Yes,120646.4,No,0.0943,Low
15611186,France,Male,37,1,39344.83,1,Yes,Yes,178291.89,Yes,0.0943,Low
15673084,Spain,Male,38,1,68079.8,1,No,Yes,166264.89,No,0.0943,Low
15701319,Germany,Female,37,6,96340.81,2,Yes,Yes,139377.24,Yes,0.0943,Low
15779620,France,Male,36,1,0,1,No,Yes,94570.56,No,0.0943,Low
15627365,France,Male,46,0,0,2,Yes,Yes,184350.78,No,0.0942,Low
15575147,France,Male,22,9,99339,1,Yes,No,68297.61,Yes,0.0942,Low
15664881,France,Male,34,4,100054.77,1,Yes,No,109496.45,No,0.0941,Low
15806945,France,Female,30,9,88594.14,1,Yes,No,196332.45,No,0.0941,Low
15641585,France,Male,40,6,97339.99,1,No,Yes,88815.25,No,0.0941,Low
15581551,Spain,Male,41,8,132838.07,1,Yes,Yes,175347.28,No,0.0941,Low
15591607,France,Male,24,9,101827.07,1,Yes,No,167256.35,No,0.094,Low
15699247,France,Female,44,5,0,2,Yes,Yes,123977.86,Yes,0.094,Low
15732175,France,Male,37,2,0,1,No,Yes,8065,No,0.0939,Low
15711733,France,Male,48,4,0,2,No,Yes,146821.42,No,0.0938,Low
15599272,France,Female,36,1,151844.64,1,Yes,Yes,135388.89,No,0.0937,Low
15619898,France,Male,55,5,0,2,Yes,Yes,7008.65,No,0.0937,Low
15711602,France,Female,36,3,91711.59,1,Yes,Yes,95393.43,No,0.0936,Low
15661526,Germany,Male,37,2,110777.26,2,Yes,No,2383.59,No,0.0935,Low
15726556,Germany,Female,26,6,135067.52,2,No,No,131211.86,No,0.0935,Low
15643967,France,Female,37,4,92208.54,1,No,Yes,197699.8,Yes,0.0935,Low
15581323,Germany,Female,28,7,139246.22,2,Yes,No,106799.49,No,0.0935,Low
15737275,France,Male,39,3,113096.41,1,Yes,Yes,60335.24,No,0.0935,Low
15660271,Germany,Male,26,8,146133.39,1,Yes,Yes,175296.76,No,0.0934,Low
15729970,Germany,Male,29,8,127269.75,1,No,Yes,79495.01,No,0.0934,Low
15790596,Spain,Male,39,0,141829.67,1,Yes,Yes,92748.16,No,0.0934,Low
15776433,Spain,Male,62,2,0,2,Yes,Yes,186489.95,No,0.0933,Low
15654341,France,Male,34,8,101116.06,1,Yes,No,196395.05,No,0.0933,Low
15796413,France,Male,46,6,0,2,Yes,No,195325.74,No,0.0933,Low
15720924,France,Female,34,1,0,1,Yes,Yes,75503.6,No,0.0933,Low
15789413,France,Male,64,3,0,2,Yes,Yes,75272.63,No,0.0933,Low
15610147,France,Male,60,2,0,2,No,Yes,2085.32,No,0.0932,Low
15650432,Germany,Male,41,10,84622.13,1,Yes,Yes,198072.16,No,0.0931,Low
15638424,Germany,Female,35,5,150725.53,2,No,Yes,113656.85,No,0.093,Low
15589975,France,Female,73,6,97259.25,1,No,Yes,104719.66,No,0.093,Low
15688264,France,Female,43,0,0,2,Yes,Yes,41263.69,No,0.093,Low
15624866,Germany,Male,37,3,168735.74,2,No,No,70370.24,No,0.0928,Low
15788920,Germany,Female,32,4,109196.67,2,Yes,No,55218.02,No,0.0928,Low
15780144,Germany,Female,32,2,123403.85,2,Yes,No,80120.19,No,0.0927,Low
15633419,Germany,Female,28,1,143124.63,2,Yes,No,81723.8,No,0.0927,Low
15658306,France,Male,68,4,97705.99,1,Yes,Yes,61569.07,No,0.0927,Low
15600821,France,Male,69,2,108424.19,1,Yes,Yes,178418.35,No,0.0927,Low
15723320,Germany,Female,25,2,109175.14,2,Yes,No,114566.47,No,0.0927,Low
15648577,France,Female,31,3,0,1,Yes,Yes,176570.28,Yes,0.0927,Low
15650034,France,Female,28,1,0,1,Yes,Yes,162428.05,No,0.0927,Low
15681990,Germany,Male,24,6,111769.14,2,Yes,No,55859.27,No,0.0927,Low
15661723,Spain,Male,71,4,137260.78,1,No,Yes,94433.08,Yes,0.0927,Low
15654625,Germany,Male,39,8,120252.02,2,Yes,Yes,10160.23,No,0.0927,Low
15578141,Spain,Male,38,3,0,1,Yes,Yes,12905.89,Yes,0.0927,Low
15669994,Germany,Female,31,1,128663.81,2,Yes,No,125083.29,No,0.0927,Low
15811389,Germany,Female,35,0,171982.95,2,No,Yes,167313.07,No,0.0927,Low
15583692,Germany,Female,35,2,90194.34,2,Yes,No,57064.57,No,0.0927,Low
15666173,Germany,Female,32,1,96408.98,1,Yes,Yes,138191.81,No,0.0925,Low
15641582,Germany,Male,43,10,123180.01,2,Yes,Yes,196673.28,No,0.0924,Low
15621083,France,Male,57,6,136325.48,2,Yes,Yes,72549.27,Yes,0.0924,Low
15756196,France,Male,50,6,121818.84,2,No,Yes,124151.37,No,0.0924,Low
15592578,Spain,Female,41,7,146997.64,2,No,No,137791.18,No,0.0924,Low
15625035,France,Male,50,8,160139.59,2,Yes,Yes,79314.1,No,0.0924,Low
15756150,France,Female,39,2,0,2,No,No,9041.71,No,0.0923,Low
15575410,Germany,Female,39,4,83765.35,2,Yes,No,118358.54,No,0.0922,Low
15770711,Germany,Female,28,4,90696.78,1,No,Yes,21597.2,No,0.0922,Low
15571302,Germany,Male,72,5,94216.05,1,Yes,Yes,78695.68,No,0.0921,Low
15762882,Germany,Female,31,4,61211.18,1,Yes,Yes,145250.43,No,0.0921,Low
15579112,France,Male,47,2,0,2,Yes,Yes,186116.54,No,0.092,Low
15734588,France,Male,46,0,0,2,Yes,Yes,36376.97,No,0.092,Low
15632576,France,Male,31,4,93249.4,1,Yes,No,77335.75,No,0.092,Low
15733032,Spain,Male,47,2,0,2,Yes,Yes,119808.64,No,0.092,Low
15655952,France,Male,47,2,0,2,Yes,Yes,97057.28,No,0.092,Low
15801904,Germany,Male,28,0,143988,2,Yes,No,8755.69,Yes,0.0919,Low
15783349,Spain,Male,39,1,111233.09,1,Yes,Yes,123995.15,No,0.0919,Low
15775339,France,Female,29,8,95947.76,1,Yes,No,4696.44,No,0.0919,Low
15660211,Germany,Male,35,7,156847.29,2,Yes,No,31824.29,No,0.0918,Low
15703177,France,Female,35,2,90865.8,1,Yes,Yes,86764.46,No,0.0918,Low
15690678,France,Female,33,4,129307.32,1,Yes,Yes,172930.28,No,0.0917,Low
15612139,France,Female,33,0,83036.05,1,No,Yes,154990.58,Yes,0.0917,Low
15815560,Germany,Male,74,7,105102.5,1,Yes,Yes,46172.47,No,0.0916,Low
15569624,Germany,Female,31,6,105864.6,2,Yes,No,145567.34,No,0.0916,Low
15592531,France,Male,50,7,0,2,Yes,Yes,10062.8,No,0.0915,Low
15802362,Spain,Male,45,0,0,2,No,Yes,70399.71,No,0.0915,Low
15733597,France,Female,41,0,150219.41,2,No,No,107839.03,No,0.0915,Low
15652835,Spain,Female,27,2,121580.42,1,No,Yes,134720.51,No,0.0915,Low
15614049,France,Male,55,8,0,2,Yes,Yes,139161.64,No,0.0914,Low
15594917,France,Female,34,1,63095.01,1,Yes,Yes,40645.81,No,0.0914,Low
15598493,France,Male,50,7,0,2,No,Yes,72143.44,No,0.0914,Low
15604345,France,Female,22,9,65763.57,1,Yes,Yes,145792.01,No,0.0914,Low
15693926,Spain,Male,37,0,178742.71,1,Yes,Yes,194493.57,No,0.0913,Low
15791304,Germany,Male,25,7,165413.43,1,Yes,Yes,35279.74,No,0.0912,Low
15623560,France,Female,35,6,102482.76,1,Yes,Yes,53994.64,No,0.091,Low
15680167,France,Female,78,6,47536.4,1,Yes,Yes,119400.08,No,0.091,Low
15641312,France,Male,36,6,0,1,Yes,Yes,27011.8,Yes,0.0909,Low
15713769,Spain,Male,38,7,0,1,Yes,Yes,27239.28,No,0.0909,Low
15807900,France,Male,36,7,0,1,Yes,Yes,55868.97,Yes,0.0909,Low
15654409,France,Female,34,5,67816.72,1,Yes,Yes,29641.58,No,0.0908,Low
15654292,Germany,Male,33,8,130368.31,2,Yes,No,105642.43,No,0.0908,Low
15632365,Germany,Male,33,8,142871.27,2,No,No,77737.86,No,0.0908,Low
15585734,Germany,Male,41,9,137742.9,2,Yes,Yes,166957.82,No,0.0908,Low
15800295,Germany,Male,34,9,112746.54,2,No,No,141230.07,No,0.0908,Low
15755225,Germany,Male,34,9,134464.58,2,Yes,No,178833.34,No,0.0908,Low
15719958,Germany,Male,39,3,124548.99,2,Yes,Yes,120380.12,No,0.0907,Low
15684440,Germany,Male,32,2,98986.28,1,Yes,Yes,55867.38,No,0.0907,Low
15736146,Germany,Male,28,4,96679.71,1,Yes,Yes,49133.45,No,0.0907,Low
15704597,France,Male,33,7,174571.36,1,No,Yes,43943.09,No,0.0907,Low
15698028,France,Female,41,1,0,2,Yes,No,31766.3,No,0.0906,Low
15794916,France,Male,41,7,113980.21,1,Yes,Yes,116704.25,No,0.0906,Low
15702968,Germany,Male,74,3,106545.53,1,Yes,Yes,134589.58,No,0.0906,Low
15688337,France,Male,40,9,118129.87,1,Yes,Yes,160277.65,No,0.0906,Low
15808849,France,Male,40,7,145536.9,1,No,Yes,135334.24,No,0.0906,Low
15693906,France,Female,24,3,34547.82,1,Yes,Yes,11638.17,No,0.0905,Low
15595440,France,Male,49,7,122451.46,2,Yes,Yes,75808.1,No,0.0904,Low
15762216,France,Female,41,4,129553.76,2,Yes,No,187599.8,No,0.0904,Low
15589869,France,Male,49,9,111634.29,2,No,Yes,166440.32,No,0.0904,Low
15636590,France,Male,46,1,0,2,Yes,Yes,65998.26,No,0.0904,Low
15716605,Germany,Female,24,7,103099.17,2,Yes,No,173276.62,No,0.0904,Low
15613772,France,Male,39,3,135096.77,1,Yes,Yes,14353.43,Yes,0.0903,Low
15813034,Spain,Male,38,2,62276.99,1,Yes,Yes,59280.79,No,0.0903,Low
15580134,Spain,Male,27,2,172463.45,1,Yes,Yes,40315.27,No,0.0903,Low
15701081,France,Male,36,2,0,1,No,Yes,61811.1,No,0.0903,Low
15636069,Spain,Male,28,7,155519.59,1,Yes,No,1843.24,No,0.0903,Low
15747762,France,Male,32,7,118520.41,1,No,No,3815.48,No,0.0903,Low
15781589,Spain,Male,52,8,0,2,No,Yes,179291.85,No,0.0902,Low
15725478,France,Male,60,7,0,2,Yes,Yes,111558.7,No,0.0902,Low
15805884,France,Female,41,9,0,2,Yes,No,145477.36,No,0.0902,Low
15689955,France,Female,40,7,0,2,Yes,No,176547.8,No,0.0902,Low
15683560,France,Female,40,7,0,2,Yes,No,183963.34,No,0.0902,Low
15734737,France,Male,56,9,0,2,Yes,Yes,169498.61,No,0.0902,Low
15659098,France,Male,30,7,95128.86,1,No,No,19799.26,No,0.0901,Low
15773039,France,Male,37,3,0,1,Yes,Yes,179670.31,No,0.09,Low
15573045,France,Male,62,10,127738.75,2,Yes,Yes,85153,No,0.09,Low
15661745,France,Male,36,3,0,1,No,Yes,144078.02,No,0.09,Low
15696054,France,Male,37,2,0,1,No,Yes,121175.86,No,0.09,Low
15671139,Spain,Male,39,0,107042.74,1,Yes,Yes,102284.2,No,0.0899,Low
15599004,Spain,Male,37,1,0,1,Yes,Yes,106040.97,No,0.0899,Low
15667944,France,Male,39,0,86843.61,1,No,Yes,159830.58,No,0.0899,Low
15766374,Germany,Male,42,4,119624.6,2,Yes,Yes,195978.86,No,0.0898,Low
15801152,Spain,Female,39,1,142876.98,2,Yes,No,44363.42,No,0.0898,Low
15621205,France,Male,34,4,175111.11,1,Yes,Yes,74858.3,No,0.0898,Low
15708236,France,Female,72,6,91285.22,1,Yes,Yes,7032.95,No,0.0898,Low
15756305,France,Female,66,6,0,2,Yes,Yes,160663.11,No,0.0896,Low
15778861,Spain,Male,33,6,97188.62,1,No,No,91881.29,No,0.0896,Low
15641860,Germany,Male,34,6,108760.27,2,Yes,No,166324.79,Yes,0.0896,Low
15679029,France,Male,33,7,102874.28,1,No,No,117841.06,No,0.0896,Low
15584338,France,Female,40,0,0,2,Yes,No,62762.12,No,0.0895,Low
15597709,France,Female,39,6,154121.32,2,Yes,No,176614.86,Yes,0.0895,Low
15677395,France,Female,39,9,129189.15,2,No,No,170998.83,No,0.0895,Low
15659305,Germany,Male,19,8,166133.28,1,Yes,Yes,107994.99,No,0.0895,Low
15812945,France,Female,29,0,0,1,Yes,Yes,84012.81,No,0.0894,Low
15683521,Germany,Male,28,0,142574.71,2,Yes,No,129084.82,No,0.0894,Low
15633854,France,Female,40,3,0,2,Yes,No,167889.1,No,0.0894,Low
15727059,France,Female,40,4,0,2,No,No,182547.04,No,0.0894,Low
15605293,France,Female,43,1,0,2,Yes,Yes,196645.87,No,0.0894,Low
15716328,France,Female,40,2,0,2,No,No,141946.92,No,0.0894,Low
15574761,France,Female,41,3,33563.95,2,Yes,No,178994.13,Yes,0.0894,Low
15793070,Spain,Female,41,2,69974.66,2,Yes,No,188426.13,Yes,0.0894,Low
15579166,France,Female,30,7,70729.17,1,Yes,Yes,160948.87,No,0.0893,Low
15759274,France,Female,32,10,0,1,Yes,Yes,151815.76,No,0.0893,Low
15585490,France,Female,34,4,0,1,No,Yes,65166.6,No,0.0893,Low
15641782,France,Female,31,7,0,1,No,Yes,183051.6,Yes,0.0893,Low
15683168,France,Female,30,6,0,1,No,Yes,175025.27,No,0.0893,Low
15596522,France,Female,42,2,0,2,Yes,No,145222.93,No,0.0892,Low
15748752,Germany,Male,33,1,102772.67,2,Yes,No,70705.58,No,0.0892,Low
15684512,Germany,Female,72,8,135290.42,2,Yes,Yes,63729.72,No,0.0892,Low
15590820,Spain,Male,26,6,79932.41,1,No,No,150242.44,No,0.089,Low
15758531,France,Female,40,10,0,2,Yes,No,154189.08,No,0.089,Low
15756625,France,Female,41,8,0,2,Yes,No,139844.04,Yes,0.089,Low
15760244,France,Female,76,5,160979.68,1,No,Yes,13848.58,No,0.0889,Low
15637522,France,Female,31,0,106942.08,1,No,Yes,44001.11,No,0.0889,Low
15666166,France,Female,74,0,121276.32,1,Yes,Yes,160348.31,No,0.0889,Low
15627830,Germany,Female,30,5,32197.64,1,No,Yes,141446.01,No,0.0888,Low
15599722,Spain,Female,43,6,86053.52,2,Yes,Yes,113276.46,Yes,0.0887,Low
15729958,France,Male,37,1,0,1,Yes,Yes,126837.72,No,0.0887,Low
15770185,France,Male,32,10,80728.15,1,Yes,No,86306.75,No,0.0887,Low
15680666,Spain,Female,39,2,151963.26,2,Yes,No,158948.63,No,0.0887,Low
15654229,Spain,Male,47,1,0,2,No,Yes,30117.44,No,0.0885,Low
15750808,Spain,Male,46,2,131365.37,2,Yes,Yes,180290.68,No,0.0885,Low
15608653,Spain,Female,34,7,70731.07,1,Yes,Yes,20243.97,Yes,0.0884,Low
15715465,Germany,Male,28,7,77776.39,1,Yes,No,177737.07,No,0.0884,Low
15748625,France,Male,57,6,0,2,Yes,Yes,15304.08,No,0.0883,Low
15589805,France,Female,34,6,139810.34,1,Yes,Yes,152417.79,No,0.0883,Low
15582960,France,Female,33,5,125827.43,1,No,Yes,145698.73,No,0.0883,Low
15798024,Germany,Male,84,8,92242.34,1,Yes,Yes,186235.98,No,0.0883,Low
15769254,Germany,Female,34,9,101861.36,2,No,No,187011.96,No,0.0882,Low
15667093,France,Male,37,2,0,1,Yes,Yes,13624.02,No,0.0882,Low
15677305,France,Female,35,7,107749.03,1,Yes,Yes,3937.37,No,0.0881,Low
15665766,Germany,Male,39,9,133191.19,2,No,Yes,53289.49,No,0.0881,Low
15638513,France,Female,40,7,142856.95,2,No,No,38019.74,No,0.0881,Low
15790659,Spain,Male,59,7,0,2,No,Yes,27597.59,No,0.088,Low
15768455,France,Male,60,8,0,2,Yes,Yes,51380.9,No,0.088,Low
15736302,France,Male,48,4,0,2,Yes,Yes,170893.85,No,0.088,Low
15749727,Spain,Male,50,7,0,2,No,Yes,178458.86,No,0.088,Low
15611973,France,Male,55,7,0,2,Yes,Yes,118752.6,No,0.088,Low
15712608,Germany,Female,42,2,74483.97,2,No,Yes,44273.91,No,0.0879,Low
15734005,France,Female,42,1,0,2,Yes,No,56865.62,No,0.0878,Low
15777586,Spain,Female,42,2,109052.04,2,Yes,No,6409.55,No,0.0878,Low
15761477,Germany,Male,24,4,130806.42,2,Yes,No,80241.14,No,0.0877,Low
15650545,France,Male,69,7,71996.09,1,Yes,Yes,139065.94,No,0.0877,Low
15702741,France,Male,32,8,93012.89,1,Yes,No,86957.42,No,0.0876,Low
15764195,Spain,Male,39,4,111900.14,1,Yes,Yes,97577.17,No,0.0876,Low
15619407,France,Male,39,4,133707.09,1,Yes,Yes,108152.75,No,0.0876,Low
15685826,France,Male,30,7,90727.79,1,Yes,No,122268.75,No,0.0876,Low
15588019,France,Male,28,7,98738.92,1,Yes,No,122190.22,No,0.0876,Low
15667456,Spain,Male,62,3,0,2,Yes,Yes,82195.15,No,0.0876,Low
15711521,France,Male,39,3,121778.71,1,Yes,Yes,138399.67,No,0.0876,Low
15738224,France,Male,32,6,99162.29,1,Yes,No,128384.11,No,0.0876,Low
15596181,France,Male,38,8,65942.26,1,Yes,Yes,68093.23,Yes,0.0874,Low
15699335,Germany,Female,33,3,137657.25,2,Yes,Yes,171657.57,No,0.0874,Low
15799042,France,Male,38,7,0,1,Yes,Yes,63202,No,0.0874,Low
15703068,Germany,Male,41,8,126145.54,2,Yes,Yes,138051.19,No,0.0874,Low
15618695,Spain,Female,22,3,108117.1,1,No,Yes,53328.7,No,0.0873,Low
15754578,France,Female,35,0,135984.15,2,Yes,No,186778.89,No,0.0873,Low
15780716,Germany,Male,39,3,129626.19,2,Yes,Yes,103220.56,No,0.0873,Low
15596808,Spain,Male,33,4,96110.22,1,Yes,No,1173.23,No,0.0872,Low
15786418,France,Female,20,6,0,1,No,Yes,20508.85,No,0.0872,Low
15617982,Spain,Female,42,3,0,2,Yes,No,35989.41,No,0.0871,Low
15765732,Spain,Female,24,6,149592.14,1,Yes,Yes,153771.8,No,0.0871,Low
15789484,Germany,Female,36,6,169831.46,2,Yes,Yes,27758.36,No,0.087,Low
15772601,Germany,Female,41,2,81733.74,2,No,No,199761.29,No,0.087,Low
15586135,Spain,Female,28,4,0,1,Yes,Yes,136197.65,No,0.087,Low
15631838,France,Male,61,5,108166.09,2,No,Yes,8643.21,No,0.0869,Low
15737627,Germany,Female,20,2,121093.29,2,Yes,No,3529.72,No,0.0869,Low
15719352,Spain,Male,39,6,170184.99,2,Yes,No,89593.26,No,0.0868,Low
15710424,France,Male,36,4,0,1,Yes,Yes,197015.2,No,0.0868,Low
15778025,Germany,Male,43,9,108589.47,2,No,Yes,194808.51,No,0.0868,Low
15736534,Germany,Male,33,0,181656.51,1,Yes,Yes,107667.91,No,0.0866,Low
15589428,France,Female,42,9,0,2,Yes,No,35673.42,No,0.0866,Low
15749482,Spain,Male,30,4,78653.05,1,Yes,No,1790.48,No,0.0864,Low
15747677,Spain,Male,69,6,163975.09,1,Yes,Yes,36108.5,No,0.0864,Low
15641183,Spain,Male,25,8,96950.21,1,Yes,No,97877.92,No,0.0864,Low
15637315,Spain,Female,41,3,0,2,Yes,No,54342.83,No,0.0864,Low
15771674,Spain,Female,39,5,162390.52,2,Yes,No,54702.66,No,0.0864,Low
15668971,France,Female,40,4,55776.39,2,Yes,No,26920.43,No,0.0864,Low
15615032,Spain,Male,46,3,0,2,Yes,Yes,62825.03,No,0.0862,Low
15704954,France,Male,37,0,120764.08,1,Yes,Yes,117023.08,No,0.0862,Low
15678317,France,Male,46,2,0,2,Yes,Yes,59563.49,No,0.0862,Low
15726814,Spain,Male,46,4,0,2,No,Yes,57320.92,No,0.0862,Low
15803750,Spain,Female,33,3,161801.47,1,No,Yes,153288.97,Yes,0.0862,Low
15808566,France,Male,46,2,0,2,Yes,Yes,169122.54,No,0.0862,Low
15815534,Spain,Male,37,0,134006.39,1,Yes,Yes,93736.69,No,0.0862,Low
15658485,France,Female,34,9,70302.48,1,Yes,Yes,68600.36,No,0.0861,Low
15789097,France,Male,48,8,0,2,No,Yes,44965.54,Yes,0.0861,Low
15785542,Germany,Male,26,4,118287.01,2,No,No,60427.3,No,0.086,Low
15604544,Germany,Male,40,4,166082.15,2,No,Yes,44406.17,No,0.086,Low
15753861,Germany,Female,27,1,115095.88,2,No,No,78622.46,No,0.0859,Low
15689612,Spain,Female,34,8,0,1,No,Yes,106981.03,No,0.0858,Low
15754999,France,Female,33,8,0,1,Yes,Yes,124641.42,No,0.0858,Low
15734917,Germany,Male,21,8,133974.36,2,Yes,No,50294.09,No,0.0858,Low
15718280,Germany,Male,39,5,139822.11,2,Yes,Yes,146219.9,No,0.0857,Low
15682070,France,Male,64,9,0,2,Yes,Yes,53277.15,No,0.0857,Low
15679733,Germany,Male,40,2,113228.38,2,Yes,Yes,46415.09,No,0.0856,Low
15565706,Spain,Male,35,1,0,1,Yes,Yes,83256.26,Yes,0.0856,Low
15615140,France,Male,36,6,111168.97,1,Yes,Yes,189969.91,No,0.0856,Low
15744695,France,Male,39,5,77652.4,1,Yes,Yes,25407.59,No,0.0856,Low
15671610,France,Male,36,7,0,1,Yes,Yes,13177.4,No,0.0854,Low
15585961,Spain,Female,43,3,0,2,No,Yes,199505.53,No,0.0853,Low
15730397,Spain,Male,40,1,109681.61,1,Yes,Yes,193321.3,No,0.0853,Low
15598175,Germany,Female,26,4,105082.07,2,Yes,No,132801.57,No,0.0853,Low
15764294,Germany,Male,31,4,98899.91,1,Yes,Yes,47832.82,No,0.0853,Low
15623730,France,Male,34,1,0,1,No,Yes,86330.32,No,0.0853,Low
15587038,Spain,Female,32,2,0,1,Yes,Yes,51972.92,Yes,0.0853,Low
15628303,Spain,Male,35,3,0,1,Yes,Yes,15650.73,No,0.0852,Low
15672912,Spain,Female,39,7,130051.66,2,No,No,55356.39,Yes,0.0852,Low
15598338,Germany,Female,33,3,168560.46,2,No,No,90270.16,No,0.0852,Low
15773520,France,Female,43,4,92599.55,2,Yes,Yes,167336.78,No,0.0852,Low
15797733,Germany,Male,30,10,136622.55,2,No,No,47310.24,No,0.0851,Low
15605791,Germany,Male,29,9,144287.6,2,Yes,No,32063.3,No,0.0851,Low
15736154,France,Female,44,1,0,2,No,Yes,182495.7,No,0.0849,Low
15734765,France,Female,20,4,133800.98,1,No,Yes,150245.81,No,0.0849,Low
15715941,France,Male,54,5,0,2,Yes,Yes,88721.84,No,0.0847,Low
15614215,France,Male,53,6,0,2,No,Yes,97614.87,No,0.0847,Low
15714750,France,Female,42,3,92578.14,2,No,No,70810.6,No,0.0847,Low
15672115,France,Male,60,6,0,2,Yes,Yes,77331.77,No,0.0847,Low
15638988,France,Male,54,6,0,2,Yes,Yes,94888.6,No,0.0847,Low
15734058,Germany,Male,32,9,170661.47,1,Yes,Yes,21646.2,No,0.0847,Low
15694125,France,Male,57,5,0,2,Yes,Yes,56875.76,No,0.0847,Low
15745716,Spain,Male,53,7,0,2,No,Yes,117939.17,No,0.0847,Low
15607753,Spain,Female,23,10,70417.79,1,No,Yes,90896.04,No,0.0846,Low
15802088,Spain,Female,22,10,0,1,Yes,Yes,101311.95,No,0.0846,Low
15712543,Germany,Male,39,7,124828.46,2,Yes,Yes,124411.08,No,0.0845,Low
15586959,France,Female,42,5,0,2,Yes,No,125305.34,No,0.0845,Low
15675320,Spain,Female,40,5,93499.82,2,No,No,123218.81,No,0.0845,Low
15664802,France,Female,42,5,0,2,No,No,101905.34,No,0.0845,Low
15794468,France,Female,42,6,0,2,No,No,121138.77,No,0.0845,Low
15596303,France,Female,39,0,0,2,Yes,No,53222.15,Yes,0.0845,Low
15800688,Spain,Female,42,7,0,2,No,No,130404.53,No,0.0845,Low
15642336,France,Female,42,9,0,2,No,No,135630.32,No,0.0844,Low
15613337,France,Male,47,2,0,2,Yes,Yes,182247.77,No,0.0844,Low
15644297,Germany,Male,38,5,178787.54,1,Yes,Yes,195760.53,No,0.0844,Low
15657771,France,Male,37,6,0,1,Yes,Yes,17802.42,No,0.0844,Low
15810800,Spain,Female,32,0,0,1,Yes,Yes,72873.33,No,0.0843,Low
15569410,Germany,Female,33,7,114430.18,2,Yes,Yes,153012.13,No,0.0842,Low
15570769,France,Male,69,9,93320.8,1,Yes,Yes,24489.44,No,0.0842,Low
15622833,Germany,Female,29,10,130420.2,2,No,No,106276.55,No,0.0842,Low
15748360,Germany,Female,34,10,122196.99,2,Yes,Yes,182099.71,No,0.0842,Low
15593345,Germany,Female,33,6,125241.17,2,Yes,Yes,158736.07,No,0.0842,Low
15684769,France,Male,67,10,129431.36,1,No,Yes,21343.74,No,0.0842,Low
